"x","y"
"252386.703128","1490691.37499"
"252416.593738","1490689.625"
"252440.140632","1490681.49999"
"252472.749995","1490669.62499"
"252500.828135","1490662.37499"
"252517.140627","1490663.375"
"252531.625004","1490668.75"
"252544.312508","1490676.0"
"252558.796885","1490676.0"
"252566.95312","1490666.0"
"252588.687496","1490658.75"
"252618.578129","1490648.87501"
"252648.46874","1490639.75"
"252671.109375","1490639.75"
"252682.890621","1490642.5"
"252714.593748","1490638.87501"
"252739.046877","1490634.37501"
"252756.265628","1490636.12499"
"252777.093745","1490630.75"
"252790.671864","1490634.37501"
"252817.843745","1490636.12499"
"252853.171884","1490646.12501"
"252874.015623","1490655.12499"
"252893.937505","1490668.75"
"252915.671881","1490677.875"
"252930.171879","1490696.875"
"252951.906255","1490706.875"
"252970.01562","1490720.37501"
"252986.328136","1490736.75001"
"252999.906254","1490747.625"
"253022.56251","1490760.24999"
"253044.296886","1490773.875"
"253062.406251","1490784.75001"
"253080.53126","1490796.49999"
"253093.20312","1490802.875"
"253104.984366","1490802.875"
"253121.28126","1490801.87501"
"253132.156247","1490808.24999"
"253150.265635","1490816.37501"
"253165.671869","1490823.62501"
"253183.781257","1490831.75"
"253200.093749","1490840.875"
"253216.39062","1490848.99999"
"253224.296864","1490856.37501"
"253240.593758","1490864.5"
"253254.187497","1490873.625"
"253267.765616","1490879.0"
"253284.984367","1490887.12499"
"253294.953118","1490891.74999"
"253311.249989","1490900.75"
"253325.750011","1490907.125"
"253339.328129","1490916.12501"
"253356.531258","1490923.37501"
"253371.031257","1490929.74999"
"253395.484385","1490937.87501"
"253402.734385","1490940.625"
"253415.421866","1490947.875"
"253421.750008","1490955.125"
"253425.374996","1490969.625"
"253427.437504","1490981.25001"
"253441.937503","1490996.625"
"253455.515621","1491018.375"
"253477.249997","1491039.25"
"253489.937501","1491054.62499"
"253512.578136","1491067.25001"
"253531.609381","1491079.12501"
"253565.109381","1491090.87501"
"253586.859379","1491099.87499"
"253604.968744","1491112.62501"
"253655.687495","1491140.62499"
"253687.390623","1491160.62501"
"253731.781255","1491172.37501"
"253794.281252","1491186.87501"
"253837.750004","1491191.37501"
"253873.07812","1491195.87499"
"253911.125011","1491196.875"
"253947.359386","1491199.5"
"253980.859386","1491204.125"
"254024.34376","1491214.0"
"254059.671875","1491223.125"
"254076.609369","1491229.25"
"254089.203121","1491232.74999"
"254115.609384","1491241.24999"
"254122.203116","1491244.25"
"254135.406247","1491246.62501"
"254143.796875","1491250.75"
"254144.999989","1491262.24999"
"254145.609369","1491268.25001"
"254149.796871","1491277.75"
"254153.406261","1491293.37501"
"254152.203123","1491301.75001"
"254147.406241","1491309.00001"
"254147.999999","1491313.25"
"254143.796875","1491319.25"
"254128.796871","1491323.99999"
"254121.609381","1491328.75001"
"254114.406246","1491333.625"
"254106.609377","1491335.37501"
"254096.99999","1491339.625"
"254088.406259","1491344.62501"
"254090.406258","1491358.74999"
"254088.000006","1491367.25"
"254085.609376","1491371.99999"
"254077.796885","1491380.375"
"254080.203114","1491387.625"
"254088.000006","1491390.62501"
"254093.406245","1491392.99999"
"254096.99999","1491397.75001"
"254101.796873","1491405.00001"
"254107.79687","1491411.00001"
"254111.406259","1491415.24999"
"254111.406259","1491419.99999"
"254114.406246","1491424.75001"
"254116.796877","1491430.25"
"254118.609371","1491434.99999"
"254115.609384","1491440.99999"
"254117.406256","1491449.375"
"254117.406256","1491451.75"
"254113.203132","1491454.74999"
"254111.406259","1491459.0"
"254110.203122","1491461.99999"
"254111.999994","1491469.75"
"254116.203119","1491476.37499"
"254123.406253","1491481.25001"
"254130.609365","1491481.74999"
"254141.406244","1491481.74999"
"254150.906257","1491478.62501"
"254157.000006","1491475.74999"
"254167.796885","1491472.75001"
"254176.203134","1491473.37501"
"254185.328114","1491471.37501"
"254188.203128","1491466.25"
"254197.999997","1491466.00001"
"254206.796877","1491461.99999"
"254209.796864","1491464.375"
"254216.999998","1491461.99999"
"254221.796881","1491461.37499"
"254224.796868","1491459.0"
"254224.203133","1491452.37501"
"254222.999995","1491445.25"
"254223.609375","1491439.25001"
"254232.000002","1491436.25"
"254244.609376","1491429.625"
"254260.203115","1491419.37501"
"254270.999994","1491416.375"
"254272.796867","1491410.375"
"254274.609384","1491403.25"
"254283.000011","1491402.625"
"254286.609378","1491399.00001"
"254293.203132","1491391.25001"
"254299.203129","1491383.37501"
"254301.609381","1491375.0"
"254308.515614","1491365.37499"
"254312.999996","1491363.00001"
"254316.609385","1491357.00001"
"254324.406255","1491349.25"
"254328.609379","1491344.37499"
"254333.406239","1491339.625"
"254341.203131","1491333.625"
"254345.999991","1491331.24999"
"254350.203115","1491328.75001"
"254354.999997","1491330.62499"
"254359.79688","1491321.62501"
"254359.79688","1491316.25001"
"254363.406246","1491307.25"
"254356.79687","1491298.25"
"254358.000007","1491285.625"
"254354.999997","1491270.625"
"254354.406239","1491258.0"
"254360.999994","1491244.25"
"254367.609371","1491237.0"
"254373.000011","1491233.37499"
"254375.40624","1491226.74999"
"254378.40625","1491214.24999"
"254381.999995","1491209.375"
"254393.406254","1491204.00001"
"254406.609386","1491202.25"
"254419.203115","1491205.74999"
"254430.609373","1491203.37501"
"254443.203125","1491208.75"
"254447.40625","1491211.75001"
"254454.000005","1491217.25"
"254460.000002","1491221.375"
"254461.796874","1491223.75001"
"254464.796884","1491225.62501"
"254473.203133","1491224.37501"
"254481.000003","1491225.00001"
"254489.406252","1491222.0"
"254503.796876","1491225.00001"
"254504.406255","1491229.75"
"254509.593746","1491241.37501"
"254513.999997","1491249.0"
"254531.406253","1491254.37499"
"254541.609375","1491252.62501"
"254557.796872","1491250.75"
"254572.796875","1491248.37499"
"254586.000007","1491245.37501"
"254604.609377","1491245.37501"
"254621.000001","1491241.37501"
"254644.546871","1491239.50001"
"254659.203131","1491234.62499"
"254680.203132","1491235.75"
"254684.999991","1491235.75"
"254697.984374","1491240.375"
"254704.796877","1491237.625"
"254711.999989","1491238.75001"
"254726.406258","1491241.24999"
"254740.203124","1491241.24999"
"254752.203118","1491245.37501"
"254773.203119","1491250.25"
"254783.40624","1491251.375"
"254804.999999","1491250.75"
"254831.999997","1491248.37499"
"254848.796873","1491242.375"
"254867.624992","1491243.0"
"254906.562497","1491244.00001"
"254938.265625","1491248.49999"
"254966.343742","1491251.12499"
"254996.234376","1491249.37501"
"255017.078115","1491249.37501"
"255042.437502","1491251.12499"
"255083.203123","1491252.125"
"255106.749993","1491252.99999"
"255124.859381","1491252.99999"
"255150.218745","1491252.125"
"255168.343754","1491250.25"
"255187.359378","1491250.25"
"255202.765635","1491248.49999"
"255224.500011","1491243.0"
"255248.046881","1491237.625"
"255277.937491","1491233.99999"
"255312.359372","1491227.62501"
"255326.843749","1491228.5"
"255348.593746","1491223.125"
"255373.953133","1491214.0"
"255392.968757","1491208.62501"
"255423.765626","1491195.0"
"255436.45313","1491190.5"
"255453.65626","1491181.49999"
"255471.765625","1491171.49999"
"255486.265623","1491162.37499"
"255511.62501","1491140.62499"
"255533.359386","1491128.0"
"255546.046868","1491126.125"
"255568.687502","1491119.87501"
"255588.625006","1491116.25"
"255607.640629","1491108.125"
"255640.249992","1491097.24999"
"255677.390625","1491086.37501"
"255715.421872","1491080.87499"
"255751.656247","1491079.12501"
"255781.54688","1491077.25"
"255834.078126","1491080.0"
"255864.874995","1491084.5"
"255880.281252","1491084.5"
"255916.515626","1491083.62501"
"255946.40626","1491083.62501"
"255971.765624","1491085.375"
"255997.125011","1491083.62501"
"256016.140635","1491080.87499"
"256036.078115","1491078.125"
"256054.187503","1491080.0"
"256067.781243","1491084.5"
"256083.171878","1491089.00001"
"256101.281243","1491090.0"
"256114.875006","1491088.12499"
"256132.984371","1491082.75"
"256153.828133","1491079.12501"
"256171.031239","1491075.5"
"256188.234369","1491071.87501"
"256201.828132","1491070.00001"
"256220.843755","1491069.12499"
"256240.781259","1491069.12499"
"256244.406247","1491359.00001"
"256237.156248","1491359.875"
"256213.609378","1491360.74999"
"256184.625002","1491361.75"
"256152.921875","1491362.625"
"256117.593759","1491362.625"
"256089.515619","1491364.375"
"256077.734373","1491369.875"
"256072.296868","1491385.25001"
"256071.390633","1491407.00001"
"256072.296868","1491436.0"
"256072.296868","1491469.5"
"256071.390633","1491490.24999"
"256078.640632","1491501.125"
"256088.609384","1491509.37501"
"256103.09376","1491513.0"
"256121.218747","1491513.87499"
"256142.046864","1491512.00001"
"256166.499993","1491512.00001"
"256224.468743","1491512.00001"
"256251.640624","1491511.125"
"256264.328129","1491504.74999"
"256275.203116","1491493.875"
"256277.906247","1491482.125"
"256277.906247","1491460.375"
"256284.250011","1491448.625"
"256295.124998","1491443.25"
"256542.406257","1491443.25"
"256542.406257","1491523.87501"
"256590.406255","1491583.62501"
"256597.656255","1491576.37501"
"256557.796869","1491518.375"
"256561.42188","1491448.625"
"256582.249998","1491430.49999"
"256612.140631","1491417.87499"
"256620.296866","1491408.74999"
"256616.671878","1491399.75001"
"256607.609385","1491393.375"
"256546.015623","1491417.87499"
"256281.531258","1491419.625"
"256278.812506","1491407.00001"
"256277.906247","1491385.25001"
"256268.859375","1491369.875"
"256259.796882","1491359.875"
"256257.07813","1491072.75"
"256280.625","1491064.62501"
"256310.515633","1491062.75001"
"256327.734384","1491067.25001"
"256338.59375","1491072.75"
"256338.59375","1491085.375"
"256331.359372","1491097.24999"
"256323.203115","1491109.87499"
"256321.390621","1491124.37501"
"256325.921867","1491133.375"
"256336.781256","1491138.87501"
"256345.843749","1491144.25001"
"256358.531254","1491144.25001"
"256373.01563","1491143.37499"
"256391.140617","1491141.62501"
"256409.250005","1491141.62501"
"256430.078122","1491144.25001"
"256453.640614","1491145.24999"
"256474.468755","1491145.24999"
"256492.578119","1491141.62501"
"256498.921883","1491134.37501"
"256495.296872","1491128.87499"
"256487.140614","1491123.5"
"256475.37499","1491120.75"
"256355.812501","1491122.625"
"256354.906243","1491054.62499"
"256415.593746","1491054.62499"
"256415.593746","1491114.37499"
"256440.953133","1491114.37499"
"256441.859368","1491055.50001"
"256490.765625","1491055.50001"
"256498.015625","1491058.25"
"256498.921883","1491092.625"
"256506.171882","1491097.24999"
"256514.328117","1491107.12499"
"256528.812494","1491110.75001"
"256530.625011","1491128.0"
"256548.734376","1491136.12499"
"256565.046868","1491148.875"
"256575.906257","1491161.5"
"256590.406255","1491184.12499"
"256606.703126","1491204.125"
"256625.734371","1491224.87501"
"256624.828136","1491239.37501"
"256637.499995","1491255.75001"
"256643.843759","1491269.25"
"256653.812511","1491281.99999"
"256663.78124","1491298.25"
"256676.453122","1491315.49999"
"256687.328133","1491340.00001"
"256706.343756","1491365.25"
"256721.74999","1491392.50001"
"256733.515614","1491415.99999"
"256747.109377","1491436.875"
"256751.640624","1491455.00001"
"256756.156249","1491479.5"
"256767.031259","1491497.49999"
"256771.562506","1491508.375"
"256764.312507","1491519.25001"
"256749.82813","1491532.0"
"256738.046884","1491548.25001"
"256739.859378","1491554.62499"
"256747.109377","1491555.50001"
"256764.312507","1491538.37501"
"256788.765635","1491513.0"
"256803.265634","1491505.75"
"256828.624998","1491492.12499"
"256848.54688","1491473.12499"
"256864.859372","1491434.125"
"256878.43749","1491415.99999"
"256898.374994","1491367.125"
"256903.796878","1491319.99999"
"256906.51563","1491285.625"
"256910.140618","1491259.375"
"256911.953135","1491214.99999"
"256917.390617","1491189.625"
"256917.390617","1491166.0"
"256917.390617","1491133.375"
"256921.015629","1491096.25001"
"256921.921864","1491073.62499"
"256923.734381","1491052.87501"
"256931.890616","1491039.25"
"256937.312499","1491043.75"
"256938.218758","1491060.12501"
"256940.031252","1491072.75"
"256944.562499","1491092.625"
"256951.812498","1491103.50001"
"256964.484381","1491108.125"
"256979.890614","1491107.12499"
"256996.187508","1491101.75"
"257007.062496","1491093.62501"
"257023.359366","1491085.375"
"257043.29687","1491076.37499"
"257074.093739","1491076.37499"
"257103.078114","1491078.125"
"257138.406253","1491080.87499"
"257172.812489","1491086.37501"
"257202.703123","1491094.5"
"257231.687498","1491100.87501"
"257256.156248","1491100.87501"
"257302.343753","1491101.75"
"257368.468761","1491104.49999"
"257407.421865","1491106.25"
"257442.734382","1491108.125"
"257490.750003","1491110.75001"
"257519.734378","1491109.87499"
"257543.281248","1491113.5"
"257571.359364","1491114.37499"
"257607.593739","1491118.0"
"257641.109384","1491120.75"
"257670.093759","1491123.5"
"257690.015618","1491127.12501"
"257711.749994","1491128.87499"
"257735.312509","1491130.74999"
"257761.578131","1491134.37501"
"257792.375001","1491142.5"
"257815.921871","1491147.87499"
"257844.906246","1491156.125"
"257882.953114","1491173.25"
"257907.406243","1491178.74999"
"257933.671865","1491185.99999"
"257961.750005","1491197.75"
"257979.85937","1491208.62501"
"258003.421885","1491221.25"
"258019.718756","1491229.50001"
"258034.218754","1491234.87501"
"258050.515625","1491238.49999"
"258062.296871","1491236.75001"
"258084.031247","1491239.37501"
"258106.671881","1491244.875"
"258142.906256","1491252.99999"
"258178.234371","1491266.625"
"258211.749993","1491277.50001"
"258236.203122","1491287.37501"
"258262.468745","1491291.0"
"258279.671874","1491300.125"
"258309.562508","1491307.375"
"258332.218741","1491316.37501"
"258375.687493","1491336.375"
"258405.578127","1491349.87501"
"258437.281254","1491370.75001"
"258459.01563","1491386.99999"
"258480.765628","1491407.00001"
"258505.218757","1491424.12501"
"258527.859368","1491445.875"
"258548.687509","1491474.00001"
"258565.90626","1491493.00001"
"258579.484378","1491505.75"
"258583.109366","1491520.25"
"258590.359365","1491535.62499"
"258607.562495","1491561.87499"
"258623.87501","1491579.12501"
"258640.171881","1491596.25001"
"258655.578115","1491610.75"
"258670.96875","1491624.37501"
"258686.375007","1491637.99999"
"258693.609385","1491648.875"
"258705.39063","1491664.24999"
"258710.828136","1491682.375"
"258719.890629","1491691.37501"
"258736.1875","1491711.375"
"258755.203123","1491729.37499"
"258766.078134","1491742.12501"
"258772.421874","1491764.75"
"258778.765615","1491778.375"
"258793.249992","1491800.99999"
"258802.312508","1491822.75001"
"258814.078132","1491841.74999"
"258829.484366","1491859.00001"
"258851.218742","1491888.0"
"258872.953118","1491920.49999"
"258894.703116","1491947.75001"
"258913.718739","1491971.25001"
"258935.453115","1491998.5"
"258957.203136","1492009.37501"
"258976.218759","1492025.62499"
"258992.51563","1492046.5"
"259010.640616","1492074.50001"
"259013.359369","1492088.12499"
"259019.703133","1492100.75001"
"259031.468757","1492128.87499"
"259040.53125","1492145.125"
"259042.343744","1492159.62499"
"259036.906239","1492173.25"
"259043.250003","1492185.99999"
"259055.015627","1492186.87501"
"259063.171885","1492193.24999"
"259074.953131","1492215.875"
"259093.062496","1492235.75"
"259109.375011","1492268.37501"
"259121.140635","1492293.74999"
"259127.484376","1492319.99999"
"259132.921881","1492357.125"
"259140.156259","1492391.5"
"259145.593741","1492426.00001"
"259151.031246","1492465.87499"
"259158.281245","1492494.87501"
"259166.437503","1492541.00001"
"259164.625009","1492571.75001"
"259161.906256","1492608.00001"
"259159.187504","1492632.5"
"259157.37501","1492651.5"
"259153.749999","1492675.125"
"259150.12501","1492695.87499"
"259144.687505","1492715.875"
"259141.062494","1492733.99999"
"259133.828117","1492757.49999"
"259125.671882","1492776.5"
"259120.234377","1492806.37501"
"259112.078119","1492830.875"
"259105.75","1492850.75"
"259100.312495","1492867.99999"
"259091.250001","1492877.0"
"259083.093744","1492884.25"
"259069.515625","1492893.375"
"259055.921886","1492902.37501"
"259034.18751","1492911.50001"
"259019.703133","1492924.125"
"259006.10937","1492933.25001"
"258989.812499","1492941.375"
"258968.96876","1492949.49999"
"258949.046878","1492956.75001"
"258930.031255","1492967.625"
"258915.531256","1492969.5"
"258900.140621","1492975.74999"
"258881.109376","1492981.25001"
"258862.093752","1492984.87499"
"258847.593754","1492981.25001"
"258829.484366","1492968.49999"
"258809.562507","1492964.00001"
"258791.437498","1492960.375"
"258766.984369","1492962.25"
"258750.687498","1492968.49999"
"258737.999994","1492978.50001"
"258718.078135","1492982.99999"
"258696.328114","1492990.25001"
"258680.031243","1492991.125"
"258661.01562","1492990.25001"
"258641.984375","1492988.5"
"258623.87501","1492997.50001"
"258613.906258","1493016.49999"
"258609.374989","1493034.625"
"258608.468753","1493051.0"
"258606.656259","1493070.0"
"258597.609364","1493092.62499"
"258591.265624","1493118.87499"
"258596.703129","1493131.62501"
"258607.562495","1493145.125"
"258611.187506","1493157.87501"
"258617.531246","1493172.37501"
"258620.249999","1493197.74999"
"258617.531246","1493210.37501"
"258614.812494","1493222.12499"
"258617.531246","1493231.24999"
"258612.093741","1493249.375"
"258609.374989","1493262.0"
"258610.281247","1493275.625"
"258609.374989","1493291.87501"
"258603.937506","1493304.625"
"258598.515623","1493318.12501"
"258596.703129","1493332.62501"
"258584.015624","1493346.24999"
"258577.671884","1493357.125"
"258574.046873","1493371.625"
"258572.25","1493384.25"
"258565.000001","1493397.00001"
"258559.562496","1493407.875"
"258555.031249","1493418.75001"
"258551.406261","1493432.24999"
"258543.250003","1493444.12499"
"258538.734378","1493451.37499"
"258539.640614","1493461.24999"
"258540.546872","1493470.37499"
"258538.734378","1493478.50001"
"258535.109367","1493486.625"
"258528.765627","1493490.25001"
"258522.546882","1493494.5"
"258528.515635","1493500.375"
"258536.343748","1493506.49999"
"258539.343758","1493514.25"
"258540.546872","1493519.12499"
"258550.749994","1493531.75001"
"258550.749994","1493545.50001"
"258553.750004","1493560.49999"
"258554.953118","1493570.75"
"258561.546873","1493585.75"
"258571.15626","1493595.87499"
"258573.562489","1493604.875"
"258577.749992","1493616.37499"
"258593.359375","1493630.12499"
"258598.765614","1493648.125"
"258604.765634","1493660.125"
"258614.359376","1493672.12499"
"258623.968739","1493684.75001"
"258625.765635","1493693.12499"
"258637.765629","1493705.75001"
"258638.968743","1493720.12499"
"258650.359381","1493735.75"
"258656.968757","1493751.87501"
"258665.375006","1493765.75"
"258661.171882","1493772.87501"
"258658.171872","1493793.375"
"258665.375006","1493802.87499"
"258679.171873","1493805.875"
"258693.578118","1493814.375"
"258691.765624","1493829.37501"
"258695.374991","1493838.37499"
"258695.968749","1493854.5"
"258706.17187","1493862.375"
"258720.578116","1493868.375"
"258720.578116","1493878.49999"
"258722.374989","1493884.50001"
"258734.124991","1493902.5"
"258745.171885","1493909.75"
"258760.171866","1493924.125"
"258776.984364","1493938.50001"
"258775.187491","1493955.37499"
"258781.234376","1493969.5"
"258800.25","1493967.74999"
"258816.593758","1493981.12501"
"258826.781258","1493986.0"
"258832.859386","1493993.99999"
"258844.79687","1493999.75"
"258844.187491","1494018.37499"
"258852.781245","1494022.99999"
"258862.187505","1494031.62501"
"258866.390629","1494041.75"
"258890.999997","1494045.37499"
"258905.390621","1494052.00001"
"258917.093759","1494054.62501"
"258929.406253","1494062.125"
"258942.609385","1494064.0"
"258952.203127","1494064.62501"
"258955.140627","1494071.87501"
"258961.81249","1494087.99999"
"258974.406242","1494097.0"
"258977.406252","1494103.0"
"258987.609374","1494114.37499"
"259002.234368","1494129.875"
"259006.765614","1494141.625"
"259023.062508","1494164.24999"
"259036.656248","1494190.49999"
"259035.609372","1494199.625"
"259058.390624","1494196.875"
"259071.984364","1494213.12501"
"259061.421877","1494232.62499"
"259081.21874","1494244.00001"
"259097.421882","1494248.75"
"259125.624994","1494254.24999"
"259155.031244","1494264.37501"
"259168.000006","1494265.75"
"259184.296877","1494271.125"
"259198.234383","1494276.375"
"259213.234364","1494278.75001"
"259226.437495","1494279.37501"
"259234.234365","1494284.25"
"259254.953131","1494282.00001"
"259264.249994","1494283.0"
"259284.046881","1494284.25"
"259292.45313","1494281.24999"
"259309.843741","1494280.00001"
"259324.25001","1494272.25001"
"259342.250001","1494271.0"
"259366.859368","1494272.75001"
"259385.453117","1494276.375"
"259402.859373","1494277.0"
"259418.468756","1494278.75001"
"259425.656246","1494283.0"
"259438.859378","1494293.25001"
"259458.062506","1494296.75"
"259467.671869","1494298.0"
"259482.671873","1494294.37499"
"259492.874995","1494292.0"
"259510.375003","1494289.25001"
"259534.874996","1494298.0"
"259556.484377","1494313.00001"
"259563.078132","1494317.75"
"259597.890621","1494323.75"
"259613.484382","1494326.75001"
"259629.093743","1494334.62501"
"259642.890632","1494337.62499"
"259655.500006","1494344.24999"
"259680.703131","1494353.25"
"259695.093755","1494361.0"
"259712.500011","1494368.25"
"259721.499995","1494374.75001"
"259743.703134","1494381.375"
"259747.68751","1494389.75001"
"259759.312494","1494390.37501"
"259771.906246","1494394.0"
"259779.703115","1494391.62499"
"259785.703135","1494392.75"
"259795.906257","1494394.0"
"259804.312506","1494401.25"
"259822.312496","1494405.99999"
"259841.515625","1494407.875"
"259842.718739","1494410.87501"
"259848.125001","1494419.25001"
"259860.718753","1494418.62501"
"259870.218743","1494412.375"
"259882.906247","1494405.99999"
"259911.890622","1494403.25"
"259942.687491","1494405.125"
"259967.14062","1494405.99999"
"259985.250008","1494409.625"
"260006.984384","1494415.0"
"260032.35937","1494427.74999"
"260054.093746","1494432.24999"
"260071.296875","1494433.12501"
"260081.265627","1494429.5"
"260096.656239","1494411.37501"
"260106.624991","1494399.62501"
"260123.82812","1494390.625"
"260141.046871","1494381.5"
"260151.015623","1494376.125"
"260169.125011","1494367.0"
"260186.328117","1494360.74999"
"260198.109386","1494360.74999"
"260209.890632","1494360.74999"
"260216.218751","1494356.12499"
"260225.281244","1494346.24999"
"260231.625008","1494339.87501"
"260241.59376","1494334.50001"
"260247.921879","1494331.74999"
"260261.515619","1494328.125"
"260266.953124","1494326.25"
"260275.09376","1494319.0"
"260281.437501","1494310.87501"
"260291.406253","1494301.875"
"260300.468746","1494293.62499"
"260309.515617","1494285.5"
"260320.390628","1494277.37501"
"260336.687499","1494267.37499"
"260345.749992","1494267.37499"
"260354.812508","1494261.125"
"260362.046886","1494247.5"
"260372.921873","1494233.0"
"260380.171872","1494223.0"
"260393.749991","1494218.5"
"260402.812507","1494212.12499"
"260407.343753","1494200.37499"
"260406.437495","1494189.5"
"260406.437495","1494168.625"
"260408.249989","1494156.875"
"260413.687494","1494144.25"
"260419.124999","1494129.75"
"260429.078129","1494112.50001"
"260434.515635","1494105.25001"
"260445.390622","1494099.0"
"260463.50001","1494088.12501"
"260484.328127","1494070.87499"
"260499.734384","1494060.875"
"260526.000007","1494043.75"
"260554.078124","1494029.25"
"260574.000006","1494024.625"
"260604.796875","1494020.125"
"260631.968756","1494014.75"
"260652.812495","1494012.00001"
"260674.546871","1494004.75001"
"260692.656259","1493995.62501"
"260718.937503","1493986.625"
"260741.578115","1493979.375"
"260765.125008","1493977.62499"
"260802.265618","1493977.62499"
"260843.921876","1493982.125"
"260867.484367","1493990.25001"
"260898.28126","1493993.875"
"260937.218742","1494000.25001"
"260970.734364","1494008.375"
"260998.812504","1494020.125"
"261032.328125","1494034.625"
"261053.156243","1494041.00001"
"261084.859371","1494055.5"
"261112.93751","1494066.37499"
"261141.921886","1494079.00001"
"261172.718755","1494095.37501"
"261206.234377","1494108.00001"
"261224.359386","1494109.74999"
"261249.71875","1494108.875"
"261275.078114","1494110.75"
"261297.718749","1494114.37499"
"261315.843758","1494119.75001"
"261331.234371","1494122.5"
"261347.531242","1494124.25001"
"261359.31251","1494133.37499"
"261374.718744","1494138.75001"
"261405.515614","1494147.87499"
"261439.015614","1494156.875"
"261477.968741","1494170.5"
"261515.109374","1494181.37499"
"261545.906243","1494190.375"
"261584.843748","1494206.75"
"261599.343747","1494214.87499"
"261612.031251","1494217.62501"
"261633.765627","1494230.25"
"261649.156239","1494244.75"
"261678.140615","1494262.0"
"261699.890635","1494279.24999"
"261718.906259","1494297.25"
"261735.20313","1494305.49999"
"261753.328116","1494319.0"
"261783.21875","1494344.37501"
"261824.875008","1494379.74999"
"261849.343758","1494401.50001"
"261859.296865","1494418.62501"
"261871.078134","1494431.375"
"261880.140627","1494435.875"
"261883.749994","1494445.00001"
"261890.999993","1494455.87499"
"261923.609379","1494490.25001"
"261954.406249","1494522.0"
"261976.140625","1494551.87499"
"261991.546882","1494572.625"
"262008.750011","1494600.75001"
"262020.531257","1494620.625"
"262027.781256","1494637.0"
"262038.640622","1494652.37499"
"262055.859373","1494684.12501"
"262065.812503","1494715.75001"
"262084.843748","1494747.5"
"262104.76563","1494785.5"
"262121.968759","1494808.12499"
"262141.90624","1494832.62501"
"262171.781252","1494875.25001"
"262198.062496","1494916.875"
"262224.34374","1494954.87501"
"262250.593741","1494996.62499"
"262282.312491","1495039.125"
"262304.937504","1495068.99999"
"262328.499995","1495102.49999"
"262353.843761","1495130.62499"
"262371.968747","1495157.75001"
"262390.093757","1495184.00001"
"262406.375006","1495210.37501"
"262419.968746","1495238.37499"
"262435.375003","1495266.5"
"262442.625002","1495289.12501"
"262451.687495","1495317.24999"
"262460.749989","1495354.375"
"262467.062509","1495373.37501"
"262471.593756","1495394.25001"
"262471.593756","1495410.49999"
"262477.937496","1495416.00001"
"262482.468743","1495435.00001"
"262487.906248","1495453.99999"
"262495.156247","1495469.375"
"262507.843752","1495499.24999"
"262519.624998","1495529.12501"
"262535.906247","1495560.00001"
"262542.250011","1495581.75"
"262550.406245","1495608.0"
"262557.656244","1495627.875"
"262562.187491","1495646.875"
"262564.000008","1495663.25"
"262566.718761","1495684.00001"
"262566.718761","1495697.62499"
"262563.09375","1495711.25"
"262557.656244","1495723.0"
"262553.124998","1495738.37499"
"262547.687493","1495761.00001"
"262536.812505","1495777.37501"
"262527.749989","1495791.87501"
"262521.437492","1495800.0"
"262511.46874","1495801.75001"
"262497.875","1495798.125"
"262477.031261","1495799.12501"
"262462.562506","1495795.49999"
"262443.531261","1495793.62499"
"262419.06251","1495798.125"
"262395.531239","1495809.99999"
"262380.125005","1495819.0"
"262364.718748","1495827.12499"
"262352.031244","1495831.74999"
"262339.375006","1495837.12501"
"262320.343761","1495838.87499"
"262304.031245","1495838.0"
"262285.031243","1495838.0"
"262266.906257","1495842.50001"
"262260.562493","1495861.625"
"262262.37501","1495873.37501"
"262262.37501","1495888.75"
"262260.562493","1495901.37499"
"262254.218752","1495915.0"
"262248.781247","1495925.87501"
"262242.437507","1495938.625"
"262237.000001","1495953.99999"
"262235.187507","1495966.62501"
"262237.90626","1495980.24999"
"262247.874989","1495987.49999"
"262256.031246","1495983.00001"
"262263.281246","1495983.00001"
"262268.718751","1495990.25001"
"262268.718751","1496002.00001"
"262265.999998","1496017.375"
"262265.09374","1496037.25"
"262263.281246","1496068.125"
"262267.812492","1496099.74999"
"262275.062491","1496120.625"
"262285.031243","1496152.37499"
"262293.156258","1496184.00001"
"262297.687504","1496208.5"
"262302.218751","1496236.62501"
"262309.46875","1496261.875"
"262316.718749","1496290.0"
"262315.812491","1496304.5"
"262315.812491","1496322.62501"
"262312.187503","1496334.37499"
"262301.312493","1496340.75"
"262289.531247","1496343.49999"
"262272.343739","1496347.125"
"262260.562493","1496356.12501"
"262253.312494","1496372.49999"
"262248.781247","1496386.0"
"262246.062495","1496404.12501"
"262243.343742","1496420.50001"
"262242.437507","1496445.75"
"262243.343742","1496464.875"
"262247.874989","1496478.37501"
"262249.687506","1496510.99999"
"262246.062495","1496526.37501"
"262250.593741","1496535.50001"
"262254.218752","1496569.00001"
"262252.406258","1496598.00001"
"262252.406258","1496624.25001"
"262249.687506","1496665.875"
"262243.343742","1496686.75001"
"262238.812495","1496699.375"
"262238.812496","1496712.12499"
"262241.531248","1496726.62499"
"262240.62499","1496741.12501"
"262237.90626","1496753.75001"
"262234.281249","1496773.75"
"262227.03125","1496809.0"
"262224.34374","1496838.87499"
"262223.437505","1496859.75"
"262229.750002","1496879.62499"
"262237.000001","1496899.62501"
"262246.968753","1496928.625"
"262249.687506","1496959.37501"
"262252.406258","1496982.0"
"262250.593741","1497008.25"
"262247.874989","1497014.625"
"262240.62499","1497026.37501"
